date,reserve0,reserve1,totalSupply,token0.name,token1.name,priceUSD
2021-01-02 00:00:00,58539791.493811,75511.586143249102284349,1.678961823219291012,USD Coin,Wrapped Ether,774.6009915816670485615861707222294
2021-01-03 00:00:00,58530158.108202,59906.560862177036109682,1.49373505539767151,USD Coin,Wrapped Ether,974.8818874357793469141404160631736
2021-01-04 00:00:00,77666835.435327,74649.042366837429342262,1.917177083172963218,USD Coin,Wrapped Ether,1039.408711818227777868568056432906
2021-01-05 00:00:00,83912770.457253,76000.241799120112813229,2.008658887131284471,USD Coin,Wrapped Ether,1102.12626822641991502993649455206
2021-01-06 00:00:00,83687962.42327,69166.400481513284287418,1.912060996212390963,USD Coin,Wrapped Ether,1208.977405689728327452306618772211
2021-01-07 00:00:00,88078458.041068,72008.83908579688452153,2.000018770662432658,USD Coin,Wrapped Ether,1224.052806306977926513256530897426
2021-01-08 00:00:00,84049775.426315,68961.641213487636427604,1.91011069151986486,USD Coin,Wrapped Ether,1218.644674703601107440394348187073
2021-01-09 00:00:00,91164702.541299,70963.933123625633086315,2.016959083412578268,USD Coin,Wrapped Ether,1282.772785377088813767735747521727
2021-01-10 00:00:00,90815954.930374,72225.311042848395276614,2.029274376202761202,USD Coin,Wrapped Ether,1260.184234727290909111522043569391
2021-01-11 00:00:00,83488605.783281,76776.655380155244066166,2.000443536630785759,USD Coin,Wrapped Ether,1087.504938197204706712775515880933
2021-01-12 00:00:00,85895150.116431,82206.916809061093569931,2.097735329989144989,USD Coin,Wrapped Ether,1045.554509658857044304302450425797
2021-01-13 00:00:00,95819757.457929,84930.083154170699144044,2.25059966774585292,USD Coin,Wrapped Ether,1128.517782654200090681797834998498
2021-01-14 00:00:00,80274700.006365,65380.723385970439385103,1.806410642722006051,USD Coin,Wrapped Ether,1226.172995915017899028697535321258
2021-01-15 00:00:00,82609488.411452,70576.311518250605301105,1.902150329395687183,USD Coin,Wrapped Ether,1170.348948319409097260576442013059
2021-01-16 00:00:00,89700964.897046,72817.351859913420883232,2.012019154354632951,USD Coin,Wrapped Ether,1232.596356586779413586201615110626
2021-01-17 00:00:00,92349289.370063,75161.472272333722892777,2.07304273909163148,USD Coin,Wrapped Ether,1229.508853578685151017943046338444
2021-01-18 00:00:00,93257155.516646,74232.066014784658159758,2.069573453151399321,USD Coin,Wrapped Ether,1255.294997378292428035028223335439
2021-01-19 00:00:00,110287388.670485,80220.436622986393020412,2.33715418231615176,USD Coin,Wrapped Ether,1373.381012314415085739435055918749
2021-01-20 00:00:00,106852654.082867,77320.039434927002996482,2.256733705367329181,USD Coin,Wrapped Ether,1380.918539789116704420579199975797
2021-01-21 00:00:00,90527561.902361,81114.372450078950239799,2.125063962481708789,USD Coin,Wrapped Ether,1116.263590452444261809125535018324
2021-01-22 00:00:00,93550234.409821,75715.439497735061160512,2.085116806077901848,USD Coin,Wrapped Ether,1235.027678271569987343128633945126
2021-01-23 00:00:00,109253604.103244,88818.642263320721213679,2.439271723829916682,USD Coin,Wrapped Ether,1229.574900608331008467192128169042
2021-01-24 00:00:00,118288966.505924,84801.483230270718840674,2.478965405317065247,USD Coin,Wrapped Ether,1393.360119851569801739528291496498
2021-01-25 00:00:00,114954714.377945,86899.144107228226585344,2.471993187712590761,USD Coin,Wrapped Ether,1322.842951327665593443810661274788
2021-01-26 00:00:00,78774848.121924,57744.676375212650943199,1.666832554982843782,USD Coin,Wrapped Ether,1363.028289928608842966599098538063
2021-01-27 00:00:00,81064864.508183,65090.665935524594122178,1.793565952283312996,USD Coin,Wrapped Ether,1244.585391132988670663356914016944
2021-01-28 00:00:00,92952153.611386,69672.532053065825036914,1.986051659082783289,USD Coin,Wrapped Ether,1333.499922499718894846615399906641
2021-01-29 00:00:00,97405008.788026,70283.66928924700149105,2.040152116071475219,USD Coin,Wrapped Ether,1384.330259854849786200615847346137
2021-01-30 00:00:00,100717175.130446,73152.840491659466227121,2.11579936646540205,USD Coin,Wrapped Ether,1377.897166604502421819905203882248
2021-01-31 00:00:00,123440065.910831,93894.507669179337596789,2.652838075830684599,USD Coin,Wrapped Ether,1315.511684241571324477173618590349
2021-02-01 00:00:00,128480347.288369,93858.464297544997783128,2.70469570756310055,USD Coin,Wrapped Ether,1370.836020528674382032513788975557
2021-02-02 00:00:00,137576638.808935,90785.693564166671569624,2.751090135609120001,USD Coin,Wrapped Ether,1517.07346668768514386093880546876
2021-02-03 00:00:00,166141452.936773,99820.69966347832288594,3.168821700243292483,USD Coin,Wrapped Ether,1663.53110569652433233960364559291
2021-02-04 00:00:00,159006988.208436,99498.794759554264972105,3.093116296336670031,USD Coin,Wrapped Ether,1596.894447837278865009399702541384
2021-02-05 00:00:00,163926671.428381,95453.411991767160990142,3.074794134845204892,USD Coin,Wrapped Ether,1716.914025151651240776205352080438
2021-02-06 00:00:00,178582694.395325,106223.804574734271063017,3.384209229384057942,USD Coin,Wrapped Ether,1679.810713405608254641089957508016
2021-02-07 00:00:00,156361361.117439,96428.893707186585726002,3.015764060117502068,USD Coin,Wrapped Ether,1618.686722523982220325904799933743
2021-02-08 00:00:00,159643737.488023,91364.0557710990034803,2.964867636941440822,USD Coin,Wrapped Ether,1746.4788503087953139539295768298
2021-02-09 00:00:00,159840324.920819,90273.520145450835757593,2.94787628562528576,USD Coin,Wrapped Ether,1770.109792285878044097393146027523
2021-02-10 00:00:00,184600595.007492,105649.810534221933626861,3.425621360977036711,USD Coin,Wrapped Ether,1747.671634011969743828669728457634
2021-02-11 00:00:00,186078715.37511,104422.078659294897661682,3.418487915777803707,USD Coin,Wrapped Ether,1783.413943343355497820110743284035
2021-02-12 00:00:00,211098035.047168,114733.586203137111623709,3.815619894577246001,USD Coin,Wrapped Ether,1839.16648700771200353635141285059
2021-02-13 00:00:00,185111043.421474,101830.272448781736435494,3.365027379123525666,USD Coin,Wrapped Ether,1815.356696314693796459534660588548
2021-02-14 00:00:00,184666700.460218,102052.40471613567613163,3.363925875382992897,USD Coin,Wrapped Ether,1808.54496829090091234862277186497
2021-02-15 00:00:00,183417741.594834,103187.510745178676295603,3.369600413452951624,USD Coin,Wrapped Ether,1777.522494738012682253500772721546
2021-02-16 00:00:00,182631841.040423,102712.263642942660314762,3.353719999164661012,USD Coin,Wrapped Ether,1777.636870936282784906470003987602
